,price,time
6292,32702.85,2021-07-13 19:08:34.425
6335,32694.75,2021-07-13 19:08:56.280
6378,32699.0,2021-07-13 19:09:18.221
6421,32715.9,2021-07-13 19:09:40.275
6443,32707.1,2021-07-13 19:09:51.379
6486,32708.75,2021-07-13 19:10:12.223
6530,32714.5,2021-07-13 19:10:32.596
6573,32718.75,2021-07-13 19:10:52.966
6616,32721.0,2021-07-13 19:11:15.567
6638,32717.75,2021-07-13 19:11:30.320
6682,32697.5,2021-07-13 19:11:52.667
6725,32668.85,2021-07-13 19:12:14.671
6767,32675.4,2021-07-13 19:12:33.021
6811,32669.75,2021-07-13 19:12:54.206
