,price,time
4252,33082.6,2021-07-13 14:51:10.230
4290,33062.6,2021-07-13 14:51:30.594
4320,33045.55,2021-07-13 14:51:46.658
4361,32989.35,2021-07-13 14:53:08.522
4382,33016.2,2021-07-13 14:53:18.934
4423,33034.5,2021-07-13 14:53:39.500
4444,33033.0,2021-07-13 14:53:52.476
4487,33010.8,2021-07-13 14:54:14.561
4529,33008.5,2021-07-13 14:54:36.245
4572,33023.25,2021-07-13 14:54:58.229
4615,33019.1,2021-07-13 14:55:12.359
4658,32996.25,2021-07-13 14:55:41.619
4680,32997.35,2021-07-13 14:55:53.553
4722,33023.0,2021-07-13 14:56:12.241
4755,33013.35,2021-07-13 14:56:32.597
4795,33014.0,2021-07-13 14:56:52.953
4813,33057.25,2021-07-13 14:57:17.374
4815,33057.4,2021-07-13 14:58:55.491
4838,33068.6,2021-07-13 14:59:14.811
4880,33061.35,2021-07-13 14:59:32.536
4902,33053.75,2021-07-13 14:59:52.240
4945,33017.25,2021-07-13 15:00:13.431
4986,32994.5,2021-07-13 15:00:36.745
5027,32986.35,2021-07-13 15:00:58.184
5064,32985.0,2021-07-13 15:01:14.253
5098,32996.5,2021-07-13 15:01:39.985
5123,32970.25,2021-07-13 15:01:54.946
5165,32965.25,2021-07-13 15:02:17.542
5198,32962.0,2021-07-13 15:02:39.609
5240,32957.5,2021-07-13 15:02:54.575
5242,32933.2,2021-07-13 15:03:52.616
5283,32944.75,2021-07-13 15:04:12.973
5304,32951.25,2021-07-13 15:04:34.351
5347,32962.3,2021-07-13 15:04:55.485
5365,32996.25,2021-07-13 15:05:54.986
5367,33000.35,2021-07-13 15:07:17.680
5406,32998.65,2021-07-13 15:07:33.041
5448,32997.35,2021-07-13 15:07:58.629
5469,33001.0,2021-07-13 15:08:13.272
5512,33013.3,2021-07-13 15:08:35.583
5555,33027.5,2021-07-13 15:08:52.575
5596,33039.25,2021-07-13 15:09:15.853
5639,33032.95,2021-07-13 15:09:40.377
5660,33014.1,2021-07-13 15:09:52.447
5703,32988.35,2021-07-13 15:10:14.803
5745,32973.25,2021-07-13 15:10:39.625
5788,32983.0,2021-07-13 15:10:55.476
5808,32990.3,2021-07-13 15:11:12.316
5851,32976.25,2021-07-13 15:11:34.444
5893,32977.5,2021-07-13 15:11:52.344
5936,32982.0,2021-07-13 15:12:15.450
5979,32976.25,2021-07-13 15:12:34.787
6000,32975.35,2021-07-13 15:12:52.430
6042,32990.5,2021-07-13 15:13:14.594
