,price,time
0,33146.75,2021-07-13 02:46:03.561
16,33126.25,2021-07-13 02:46:29.229
58,33128.85,2021-07-13 02:46:51.237
79,33127.0,2021-07-13 02:47:02.516
121,33120.9,2021-07-13 02:47:24.671
162,33108.25,2021-07-13 02:47:46.205
204,33112.2,2021-07-13 02:48:02.732
246,33136.0,2021-07-13 02:48:30.476
287,33137.0,2021-07-13 02:48:48.555
308,33139.0,2021-07-13 02:49:02.564
347,33139.45,2021-07-13 02:49:25.301
389,33126.5,2021-07-13 02:49:46.377
431,33141.5,2021-07-13 02:50:09.496
473,33142.25,2021-07-13 02:50:24.538
494,33146.75,2021-07-13 02:50:42.674
535,33167.25,2021-07-13 02:51:04.419
577,33159.5,2021-07-13 02:51:26.697
618,33206.75,2021-07-13 02:51:48.367
659,33277.85,2021-07-13 02:52:11.343
702,33230.75,2021-07-13 02:52:31.364
723,33238.4,2021-07-13 02:52:44.313
766,33239.05,2021-07-13 02:53:02.549
809,33250.25,2021-07-13 02:53:23.186
851,33253.25,2021-07-13 02:53:43.534
894,33292.2,2021-07-13 02:54:03.898
916,33231.95,2021-07-13 02:54:23.538
957,33233.0,2021-07-13 02:54:44.631
1000,33233.25,2021-07-13 02:55:05.295
1042,33196.5,2021-07-13 02:55:25.668
1085,33160.1,2021-07-13 02:55:46.026
1128,33149.1,2021-07-13 02:56:02.779
1149,33199.1,2021-07-13 02:56:24.254
1192,33190.5,2021-07-13 02:56:46.289
1235,33174.55,2021-07-13 02:57:07.459
1275,33150.7,2021-07-13 02:57:24.954
1318,33150.0,2021-07-13 02:57:46.374
1340,33163.75,2021-07-13 02:58:03.552
1383,33160.85,2021-07-13 02:58:25.539
1426,33149.55,2021-07-13 02:58:44.543
1469,33161.75,2021-07-13 02:59:09.617
1511,33127.2,2021-07-13 02:59:31.192
1533,33116.15,2021-07-13 02:59:42.653
1573,33091.95,2021-07-13 03:00:02.485
1616,33100.2,2021-07-13 03:00:26.567
1659,33103.65,2021-07-13 03:00:46.380
1701,33125.0,2021-07-13 03:01:10.354
1744,33105.1,2021-07-13 03:01:32.410
1765,33089.0,2021-07-13 03:01:42.613
1821,33054.85,2021-07-13 03:02:02.971
1841,33045.8,2021-07-13 03:02:23.404
1880,33030.45,2021-07-13 03:02:45.418
1921,32999.95,2021-07-13 03:03:04.163
1962,33002.95,2021-07-13 03:03:25.621
2003,32982.75,2021-07-13 03:03:46.014
2025,32994.75,2021-07-13 03:04:02.566
2065,32938.0,2021-07-13 03:04:24.427
2107,32948.25,2021-07-13 03:04:46.394
2145,32939.75,2021-07-13 03:05:07.443
2186,32882.1,2021-07-13 03:05:27.794
2227,32883.85,2021-07-13 03:05:46.377
2248,32922.0,2021-07-13 03:06:03.661
2289,32900.75,2021-07-13 03:06:25.583
2330,32911.25,2021-07-13 03:06:47.582
2368,32920.65,2021-07-13 03:07:07.732
2404,32951.7,2021-07-13 03:07:29.279
2447,32935.75,2021-07-13 03:07:46.364
2468,32947.95,2021-07-13 03:08:02.523
2511,32995.25,2021-07-13 03:08:24.499
2554,32990.75,2021-07-13 03:08:46.346
2597,32972.75,2021-07-13 03:09:03.265
2639,33004.75,2021-07-13 03:09:30.649
2681,32955.65,2021-07-13 03:09:46.437
2699,32986.35,2021-07-13 03:10:03.312
2742,32980.8,2021-07-13 03:10:23.192
2785,32940.85,2021-07-13 03:10:43.573
2828,32946.25,2021-07-13 03:11:03.935
2871,32952.95,2021-07-13 03:11:31.383
2892,32953.45,2021-07-13 03:11:42.538
2949,32969.1,2021-07-13 03:12:05.227
2964,32995.85,2021-07-13 03:12:23.303
3005,32958.85,2021-07-13 03:12:45.283
3047,32967.35,2021-07-13 03:13:02.555
3088,32991.35,2021-07-13 03:13:26.853
3129,32987.5,2021-07-13 03:13:47.199
3150,32983.75,2021-07-13 03:14:02.497
3190,32986.35,2021-07-13 03:14:24.216
3230,32983.5,2021-07-13 03:14:46.362
3271,32984.75,2021-07-13 03:15:02.819
3312,32952.0,2021-07-13 03:15:30.471
3353,32986.25,2021-07-13 03:15:52.370
3374,32986.45,2021-07-13 03:16:03.709
3414,33000.75,2021-07-13 03:16:25.340
3455,32939.4,2021-07-13 03:16:46.369
3501,32906.0,2021-07-13 03:17:12.674
3522,32915.75,2021-07-13 03:17:23.541
3565,32930.75,2021-07-13 03:17:45.605
3607,32927.75,2021-07-13 03:18:02.801
3650,32906.25,2021-07-13 03:18:23.975
3692,32878.85,2021-07-13 03:18:46.390
3714,32883.5,2021-07-13 03:19:02.487
3756,32880.75,2021-07-13 03:19:24.218
3799,32872.85,2021-07-13 03:19:46.379
3842,32849.1,2021-07-13 03:20:09.637
3884,32849.75,2021-07-13 03:20:31.379
3927,32854.5,2021-07-13 03:20:46.358
3948,32884.6,2021-07-13 03:21:04.499
3991,32892.75,2021-07-13 03:21:26.534
4031,32911.25,2021-07-13 03:21:48.221
4060,32912.75,2021-07-13 03:22:02.553
4100,32923.2,2021-07-13 03:22:24.285
4142,32942.5,2021-07-13 03:22:46.381
4184,32926.1,2021-07-13 03:23:07.468
4225,32926.35,2021-07-13 03:23:27.826
4267,32949.75,2021-07-13 03:23:48.186
4285,32956.35,2021-07-13 03:24:03.258
4326,32944.85,2021-07-13 03:24:25.232
4368,32942.65,2021-07-13 03:24:47.482
4409,32944.9,2021-07-13 03:25:03.887
4451,32961.1,2021-07-13 03:25:30.202
4492,32956.7,2021-07-13 03:25:48.918
4513,32960.7,2021-07-13 03:26:02.753
4552,32972.6,2021-07-13 03:26:26.246
4594,32974.9,2021-07-13 03:26:42.615
4638,32977.5,2021-07-13 03:27:02.972
4659,32996.85,2021-07-13 03:27:22.620
4701,32994.75,2021-07-13 03:27:43.677
4743,33005.05,2021-07-13 03:28:03.869
4786,33008.0,2021-07-13 03:28:24.573
4828,33014.2,2021-07-13 03:28:44.927
4865,32997.25,2021-07-13 03:29:12.498
4886,32990.5,2021-07-13 03:29:23.367
4926,32990.25,2021-07-13 03:29:45.329
4969,33007.6,2021-07-13 03:30:03.938
5012,33015.05,2021-07-13 03:30:29.620
5054,33009.5,2021-07-13 03:30:51.289
5097,33104.0,2021-07-13 03:31:13.561
5118,33124.05,2021-07-13 03:31:24.319
5162,33175.05,2021-07-13 03:31:46.355
5204,33160.35,2021-07-13 03:32:02.551
5245,33140.0,2021-07-13 03:32:24.724
