,price,time
4053,32797.75,2021-07-12 23:24:02.326
4093,32777.1,2021-07-12 23:24:28.309
4132,32780.5,2021-07-12 23:24:45.678
4172,32827.5,2021-07-12 23:25:02.367
4192,32788.0,2021-07-12 23:25:23.672
4231,32787.0,2021-07-12 23:25:45.632
4268,32806.15,2021-07-12 23:26:02.400
4305,32803.75,2021-07-12 23:26:29.324
4345,32788.3,2021-07-12 23:26:43.265
4384,32799.35,2021-07-12 23:27:02.495
4402,32792.25,2021-07-12 23:27:24.505
4441,32802.5,2021-07-12 23:27:45.854
4479,32786.25,2021-07-12 23:28:02.413
4518,32798.75,2021-07-12 23:28:25.210
4558,32822.25,2021-07-12 23:28:45.568
4575,32815.0,2021-07-12 23:29:02.419
4614,32823.45,2021-07-12 23:29:25.636
4653,32828.3,2021-07-12 23:29:47.274
4693,32859.8,2021-07-12 23:30:02.469
4733,32889.6,2021-07-12 23:30:27.136
4752,32885.35,2021-07-12 23:30:42.560
4791,32900.05,2021-07-12 23:31:02.716
4830,32902.35,2021-07-12 23:31:26.204
4868,32907.75,2021-07-12 23:31:45.731
4907,32894.25,2021-07-12 23:32:02.677
4946,32908.6,2021-07-12 23:32:29.858
4966,32896.6,2021-07-12 23:32:43.634
5004,32896.0,2021-07-12 23:33:02.562
5043,32884.1,2021-07-12 23:33:27.270
5082,32880.8,2021-07-12 23:33:49.274
5119,32874.95,2021-07-12 23:34:02.554
5137,32857.5,2021-07-12 23:34:22.622
5176,32862.2,2021-07-12 23:34:42.244
5216,32894.45,2021-07-12 23:35:02.546
5254,32867.5,2021-07-12 23:35:22.998
5294,32866.35,2021-07-12 23:35:43.369
5332,32858.55,2021-07-12 23:36:02.513
5358,32846.75,2021-07-12 23:36:24.082
5398,32862.35,2021-07-12 23:36:44.445
5440,32861.0,2021-07-12 23:37:02.528
5478,32860.75,2021-07-12 23:37:26.376
5499,32858.35,2021-07-12 23:37:43.617
5539,32860.35,2021-07-12 23:38:02.625
5579,32852.85,2021-07-12 23:38:27.435
5619,32858.65,2021-07-12 23:38:45.755
5659,32874.5,2021-07-12 23:39:02.547
5679,32878.0,2021-07-12 23:39:22.342
5720,32886.0,2021-07-12 23:39:44.699
5759,32908.45,2021-07-12 23:40:02.581
5799,32896.75,2021-07-12 23:40:29.550
5839,32904.5,2021-07-12 23:40:45.762
5859,32903.75,2021-07-12 23:41:02.521
5899,32888.75,2021-07-12 23:41:24.286
5939,32899.1,2021-07-12 23:41:46.246
5980,32914.1,2021-07-12 23:42:02.514
6018,32925.75,2021-07-12 23:42:23.652
6059,32929.05,2021-07-12 23:42:42.430
6078,32927.8,2021-07-12 23:43:02.571
6119,32942.35,2021-07-12 23:43:23.124
6159,32937.3,2021-07-12 23:43:43.475
6199,32953.5,2021-07-12 23:44:02.277
6239,32951.75,2021-07-12 23:44:24.186
6259,32976.0,2021-07-12 23:44:42.439
6299,32946.0,2021-07-12 23:45:02.354
6339,32929.2,2021-07-12 23:45:25.264
6378,32923.1,2021-07-12 23:45:45.622
6419,32915.65,2021-07-12 23:46:02.357
